,Irakleio,AgiaPelagiaManopetra
,Kavala,Sarakina
 ,Kavala,PrinosDasylio2
,Kefallonia,Antisamos
,Kavala,Pefkari2
"Katelios is a rural, urban beach resort.Its beautiful,
sandy and pebble beach, 200m long and 15-20m,
wide, offers visitors a variety of activities such,
as:Environmental-Education : Seminars, Lectures,,
Clean up.Facilities: Sports, Rent a,
Car, Bikes, Bicycles.There are no hotels in the,
resort but there are numerous Rent rooms of all,
categories to meet every need.Nearby, Eucalyptus,
and Pine trees, rose-bay bushes add to the resorts,
tranquile beauty.Holidaymakers can often see,
Dolphins follow the ferries, Turtles lay their eggs,
and if lucky, Seals.The beach is accessible by,
Foot/Auto/Moto or Bicycle by a) At the beginning,
point of the coast where the inhabitant area ends,,
and b) at the center of the resort.More details are,
provided through the following websitewww.elios-,
pronnoi.gr.",Kefallonia,Ag.Varvara/Kateleios
"ACCESSED VIA THE VILLAGES OF SVORONATA ,
OR DOMATA, AVITHOS IS THE JEWEL OF GOLDEN ,
SAND BEACHES. THE ROAD TO THE BEACH ,
PASSES THROUGH A BEAUTIFUL, PEACEFUL ,
VALLEY OF FRUIT AND VEGETABLE GARDENS ,
AND OLIVE GROVES. SOME OF THE OLIVE TREES ,
TO BE FOUND IN THE VALLEY ARE MORE THAN A ,
THOUSAND YEARS OLD.REACHING THE LAST OF ,
A SERIES OF BENDS, THE VISITOR IS WELCOMED ,
BY A BREATHTAKING VIEW OF THE GLISTENING ,
IONIAN SEA, THE SMALL HISTORIC ISLAND OF ,
DIAS IN THE FOREGROUND AND THE ISLAND OF ,
ZANTE IN THE DISTANCE.THE SOUTH FACING ,
BEACH IS PROTECTED BY SLOPING SANDSTONE ,
CLIFFS AND EXTENDS 400 METRES TO THE EAST, ,
TOWARDS A HEADLAND. IF THE VISITOR TURNS ,
TO THE WEST AND PASSES A ROCK OUTCROP ,
THEY WILL BE SURPRISED TO FIND A FURTHER ,
TWO SHELTERED BAYS WITH MASSIVE ROCKS ,
LYING IN THE SEA.THE ROUGH LEGGED ,
BUZZARD AND OTHER BIRDS OF PREY WHO ,
SOAR ON THE THERMAL AIR CURRENTS OFTEN ,
VISIT THE BEACH, BEING SO QUIET EVEN IN THE ,
BUSIEST OF SUMMER MONTHS. WATCHING ,
INQUISITIVE FISH SWIMMING CLOSE TO THE LEGS ,
WILL OFTEN BE THE REWARD OF A SLOW WALK ,
INTO THE SEA. A PERFECT LOCATION FOR ,
SNORKELING AND SKINDIVING AND THE BEACH IS ,
GENTLY SHELVING OFFERING SAFE BATHING ,
FOR FAMILIES.PARKING IS PERMITTED NEAR THE ,
BEACH. THE BEACH IS REGULARLY CLEANED ,
AND IS PATROLLED BY LIFEGUARDS.AVITHOS ,
BAY HAS MUCH TO OFFER AND SPACE TO ,
ACCOMMODATE ALL.",Kefallonia,Avythos
"
,
,
,
,
,
,
,             



,
,
,
,
,
,
,
,             



, , ",Kavala,NeaPeramos
"Beach of “Agios Georgios 2” is a beautiful sandy ,
beach situated in a rural resort called “Anissaras”, ,
about 3 kilometers away from the resort of ,
Hersonissos and 23 kilometers away from ,
Heraklion airport. In order to get to the beach you ,
have to turn left just before entering the resort ,
(from Heraklion airport/port towards ,
Hersonissos).The length of the beach is 800m and ,
the width 15m and lays across to more hotels. On ,
the beach you will find different types of trees ,
such as salt-water trees and brushwoods. At the ,
beach area you have the possibility of sport ,
facilities.The hotel Annabelle Village which is ,
situated by the beach of “Agios Georgios”, offers ,
you a great variety of services and facilities. ,
Moreover, during the summer season, you will be ,
able to find environmental facilities such us ,
conferences, seminars, lectures, clean up, ,
drawing or photo competitions etc. The beach ,
of  “Agios Georgios” is accessible through small ,
communal roads as well as through hotel ,
premisesFor further information: ,
www.akshotels.com",Irakleio,AG.GEORGIOS2PAN.RYZI
"
,
,
,
,
,
,
,         



, ",Kavala,Perigialli
" , , ",Kavala,keramotiAmmoglossa1
"Makryammos is a beach with very fine white sand,
and emerald waters. The length of the beach is,
approx. 250 meters and the breadth varies from 25,
to 50 meters. The waters of the beach are shallow,
and are especially suited for families with small,
children.On the surrounding hillside lies the resort,
hotel Makryammos Bungalows named after the,
beach. The hotel is built in a bungalow style with,
elements inspired from the local architecture and,
offers accommodation, as well as dining facilities,
to guests and visitors.Several environmental,
education facilities are carried out each season:,
painting and photo exhibitions, small lectures by,
local societies, sand sculpture competitions for,
children and parents.Facilities available: 4 star,
hotel accommodation, restaurants, bars, rent a car,,
water sports, tennis, beach volley, as well as,
other facilities which are exclusive to the use of,
the hotel guests (snorkeling, archery, kids club,,
sauna, aerobics, greek dances lessons etc).The,
hills are densely covered with a variety of trees:,
pines that reach the sea, olive groves, maple trees,
and a variety of bushes and flowers. One can,
explore the small bays neighboring the beach with,
beautiful land and water vegetation.Makryammos,
lies 2 km away from the main port of the island of,
Thassos called Limenas or Thassos Town. To,
reach the beach from Limenas, it takes 5 minutes,
by car, 20 minutes on foot or 15 minutes with a taxi,
boat by sea. Thassos is reached from the mainland,
with ferries that cover the 5 mile distance in half an,
hour. Ferry schedules are approx. every hour. The,
total transfer time from the international airport of,
Kavala to Makryammos is approximately 50,
minutes.For more information you may visit our,
website: www.makryammos-hotel.gr or,
www.thassos.gr Or you can email at:,
info@makryammos-hotel.gr",Kavala,Makryammos
,Kefallonia,AMMES
,Kavala,NeaIraklitsa
,Lefkada,Nydri
" , , ",Kavala,Ammolofoi
,Irakleio,Ammoudara4
"SAND - RESORT - LIFEGUARD/LIFESAVING ,
EQUIPMENT, FACILITIES FOR DISABLED ,
PEOPLE, SPORT FACILITIES, RENT CAR, ,
BIKES, BICYKLES - PINUS BRATIA, TAMARI - ,
SAME LEVEL WITH THE ROAD - ,
WWW.THASOS.GR",Kavala,ChrysiAmmoudia2
text,region,beach_name,address
"Mesi coast is located just 2 kilometres east of Fanari village. Following a breathtaking coastal route of 6 km between the sea and the Alyki lagoon, either by driving a car or by riding a bike, takes you to the beach of ‘’Mesi”. This beautiful beach is characterized by white sands and turquoise waters. Next to the beach and at a distance of about 150 meters is the namesake seasonal settlement. The landscape is topped by a wonderful copse of pines expanding in a 17 acres area.,Finally, Fanari village offers bright and tastefully furnished rooms most of them having a sea view. Within a short distance walk, guests can also find many restaurants.,You can contact us at ,.",Rodopi,Mesi,"Mesi, Beach located in Rodopi"
"Myrodato beach –which is the applicant beach for,
the blue flag - has a length of 1000 m and a width,
of 50 m. It lies to a rural area grown with acacias,,
poplars mulberries and planes as well as bulrush.,
It is a sandy beach, 100 m away from which one,
can find rooms to let. There is road access through,
the local road network. During the summer season,
there are frequent bus routes to the beach that,
fulfill all requirements.There are no sport facilities,
or cars and motorbikes for hire in the area.Every,
year certain activities and events related to,
environmental education are held by the,
municipality.The beach is presented in the website,
of Avdera municipality: www.avdera.gr",Xanthi,MYRODATO,"MYRODATO, Beach located in Xanthi"
"TYPE OF BEACH: Mostly sandy beach with some,
pebbles. The beach is near a large resort and 500,
meters form the center of the traditional village of,
Pythagorion.TYPES OF ENVIRONMENTAL AND,
EDUCATIONAL ACTIVITIES: Doryssa Bay Hotel in,
cooperation with the Municipality of Pythagorio has,
organized seminars, lectures and a vast collection,
of nature photographs as well as community,
based activities.FACILITIES: On the beach you can,
find organized water-sports, bar, restaurant,,
playground, tennis court, beach volley, and mini,
football court and mini golf.LANDSCAPE: The,
beach in front of the hotel is approximately315,
meters and part of a larger beach that extends,
from the Castle of Lycourgos to the village of Ireon.,
The part of the beach in front of the hotel is,
covered with small trees and flowerbeds, and part,
covered with grass.ACCESS: The access to the,
beach is possible through the small village based,
on the traditional architectural line of Samos with,
small stone covered paths wooden ramps and,
bridges. The entire resort is adjacent to the main,
road of Hora-Pythagorion.CONTACTS: For further,
information you my access our site for Doryssa,
Bay Hotel: www.doryssa-bay.gr and for the,
Municipality of Pythagorio: www.pythagorion.net",Samos,Potokaki1,"Potokaki 1, Beach located in Samos"
"Punta beach is a beautiful beach with pebbles, a ,
resort for the whole area of Egialia. The beach is ,
situated in the Municipality of Diakopto and is easily ,
accessible through the Old National Road Korinthu-,
Patras, just about three Klm, from the centre of ,
Diakopto. The Beach has  800 meters length and ,
30 meters width. Heather, Efkalyptus and pine ,
trees are all over the beach and there rooms to ,
rent, as well as, café and restaurants. There are ,
no organized sport facilities but during summer time ,
there are lectures and environmental activities ,
organized by the Municipality of Diakopto ,
(brochures, and information on marine and coastal ,
environment). For more information you can link to : ,
www.diakopto.gr/tourismos.htm",Achaia,Pounta,"Pounta, Beach located in Achaia"
,Lefkada,PortoKatsiki,"Porto Katsiki, Beach located in Lefkada"
,Preveza,Valtos,"Valtos, Beach located in Preveza"
,Voiotia,PlakaDilesiou,"Plaka Dilesiou, Beach located in Voiotia"
"MEGA AMMOS is located in Municipality of Sivota, ,
Thesprotia, GreeceType of Beach   : Beach with ,
sandResort BeachEnvironmental education ,
facilities: Conferences, Lectures, Clean up, ,
Expeditions Sea sport facilitiesHotels, rent ,
roomsLength of the beach: 250 m. Width : ,
Lifeguard/life saving equipmentFacilities for ,
disabled peopleTransportation: Sivota is directly ,
linked to the port of Igoumenitsa, to the Airport of ,
Ioannina and Corfu",Thresprotia,MegaAmmos,"Mega Ammos, Beach located in Thresprotia"
"“Platania” beach in Stavros Thessaloniki is a ,
beautiful sandy beach. It is located in the rural area ,
of Stavros in Strymonicos Bay and it is 1000 ,
meters long and 15 meters wide. The natural ,
environment of the beach is very rich since the ,
beach is located in a small wood of plane ,
trees.Schools and associations participate in the ,
cleaning of the beach very often and also take ,
pictures of the beaches. The pupils draw the ,
beauties of the sea and articulate their ideas and ,
suggestions both about the maintenance of the ,
existing beauty and about its qualitative ,
improvement.In the broadest area of the beach ,
there are plenty of hotels and rooms for rent that ,
can accommodate a great number of tourists ,
during the summer season. There are also many ,
facilities like car, motorbikes and bicycles rental as ,
well as sports facilities.The access to the beach is ,
easy, since Stavros is located on the 80th ,
kilometer of the National Road from Thessaloniki to ,
Kavala. Now that part of the Egnatia Road is ready, ,
the access is even easier. The beautiful ,
beach “Platania”  is located in the known wood of ,
plane trees of StavrosVisit our website: ,
www.dimos-rentinas.gr",Thessaloniki,StavrosKendriki,"Stavros/Kendriki , Beach located in Thessaloniki"
